2828	Childcare	Help provide childcare at an agency serving families in poverty in Huntington Beach	18174	Marina High School Foundation	Income	15871 Springdale Street 	Huntington Beach	CA  	92649	555-123-8174	fake18174@email.com 33.721789	 -118.044167
2829	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in Huntington Beach	18174	Marina High School Foundation	Income	15871 Springdale Street 	Huntington Beach	CA  	92649	555-123-8174	fake18174@email.com 33.721789	 -118.044167
2830	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in Huntington Beach	18174	Marina High School Foundation	Income	15871 Springdale Street 	Huntington Beach	CA  	92649	555-123-8174	fake18174@email.com 33.721789	 -118.044167
2831	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in Huntington Beach	18174	Marina High School Foundation	Income	15871 Springdale Street 	Huntington Beach	CA  	92649	555-123-8174	fake18174@email.com 33.721789	 -118.044167
2832	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in Huntington Beach	18174	Marina High School Foundation	Income	15871 Springdale Street 	Huntington Beach	CA  	92649	555-123-8174	fake18174@email.com 33.721789	 -118.044167
2833	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in Huntington Beach	18174	Marina High School Foundation	Income	15871 Springdale Street 	Huntington Beach	CA  	92649	555-123-8174	fake18174@email.com 33.731009	 -118.024186
2834	Book/literacy fairs	Help organize a literary and book fair in Pasadena	18144	Maranatha High School	Education	169 So. St. John Avenue 	Pasadena	CA  	91105	555-123-8144	fake18144@email.com 34.13622	 -118.16319
2835	Career Days	Help organize a career day at an agency or school in Pasadena	18144	Maranatha High School	Education	169 So. St. John Avenue 	Pasadena	CA  	91105	555-123-8144	fake18144@email.com 34.13622	 -118.16319
2836	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Pasadena	18144	Maranatha High School	Education	169 So. St. John Avenue 	Pasadena	CA  	91105	555-123-8144	fake18144@email.com 34.13622	 -118.16319
2837	After-school homework help/tutoring	Tutor students after school in Pasadena	18144	Maranatha High School	Education	169 So. St. John Avenue 	Pasadena	CA  	91105	555-123-8144	fake18144@email.com 34.13622	 -118.16319
2838	Mentoring	Mentor a Teenager in Pasadena	18144	Maranatha High School	Education	169 So. St. John Avenue 	Pasadena	CA  	91105	555-123-8144	fake18144@email.com 34.13622	 -118.16319
2839	Graduations	Help at a High School student graduation ceremony in Pasadena	18144	Maranatha High School	Education	169 So. St. John Avenue 	Pasadena	CA  	91105	555-123-8144	fake18144@email.com 34.13622	 -118.16319
2840	Book/literacy fairs	Help organize a literary and book fair in Manhattan Beach     	18130	Manhattan Beach Education Foundation	Education	325 S. Peck Avenue 	Manhattan Beach     	CA  	90266	555-123-8130	fake18130@email.com 33.887951	 -118.401681
2841	Career Days	Help organize a career day at an agency or school in Manhattan Beach     	18130	Manhattan Beach Education Foundation	Education	325 S. Peck Avenue 	Manhattan Beach     	CA  	90266	555-123-8130	fake18130@email.com 33.887951	 -118.401681
2842	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Manhattan Beach     	18130	Manhattan Beach Education Foundation	Education	325 S. Peck Avenue 	Manhattan Beach     	CA  	90266	555-123-8130	fake18130@email.com 33.887951	 -118.401681
2843	After-school homework help/tutoring	Tutor students after school in Manhattan Beach     	18130	Manhattan Beach Education Foundation	Education	325 S. Peck Avenue 	Manhattan Beach     	CA  	90266	555-123-8130	fake18130@email.com 33.887951	 -118.401681
2844	Mentoring	Mentor a Teenager in Manhattan Beach     	18130	Manhattan Beach Education Foundation	Education	325 S. Peck Avenue 	Manhattan Beach     	CA  	90266	555-123-8130	fake18130@email.com 33.887951	 -118.401681
2845	Graduations	Help at a High School student graduation ceremony in Manhattan Beach     	18130	Manhattan Beach Education Foundation	Education	325 S. Peck Avenue 	Manhattan Beach     	CA  	90266	555-123-8130	fake18130@email.com 33.887951	 -118.401681
2846	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in Fresno	18114	Make A Wish Foundation of Central California	BasicNeeds	351 West Cromwell Avenue 112-A	Fresno	CA  	93711	555-123-8114	fake18114@email.com 36.829488	 -119.834195
2847	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in Fresno	18114	Make A Wish Foundation of Central California	BasicNeeds	351 West Cromwell Avenue 112-A	Fresno	CA  	93711	555-123-8114	fake18114@email.com 36.829488	 -119.834195
2848	Donation sorting	Help Process Gifts for an Organization in Fresno	18114	Make A Wish Foundation of Central California	BasicNeeds	351 West Cromwell Avenue 112-A	Fresno	CA  	93711	555-123-8114	fake18114@email.com 36.829488	 -119.834195
2849	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in Fresno	18114	Make A Wish Foundation of Central California	BasicNeeds	351 West Cromwell Avenue 112-A	Fresno	CA  	93711	555-123-8114	fake18114@email.com 36.829488	 -119.834195
2850	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in Fresno	18114	Make A Wish Foundation of Central California	BasicNeeds	351 West Cromwell Avenue 112-A	Fresno	CA  	93711	555-123-8114	fake18114@email.com 36.829488	 -119.834195
2851	Welcome Home Kit assembly	Help assemble a Welcome Home Gift Basket for a formerly home person, scheduled to occupy a Permanent Supportive Housing dwelling in San Diego           	18073	Lupus Foundation Of America,	BasicNeeds	4699 Murphy Canyon Road 	San Diego           	CA  	92123	555-123-8073	fake18073@email.com 32.797905	 -117.137023
2852	Basic needs "kit" assembly	Help assemble a kit to help families in need navigate the maze of services available to them in San Diego           	18073	Lupus Foundation Of America,	BasicNeeds	4699 Murphy Canyon Road 	San Diego           	CA  	92123	555-123-8073	fake18073@email.com 32.797905	 -117.137023
2853	Donation sorting	Help Process Gifts for an Organization in San Diego           	18073	Lupus Foundation Of America,	BasicNeeds	4699 Murphy Canyon Road 	San Diego           	CA  	92123	555-123-8073	fake18073@email.com 32.797905	 -117.137023
2854	Cooking groups	Participate in a cooking group to prepare food for a homeless shelter in San Diego           	18073	Lupus Foundation Of America,	BasicNeeds	4699 Murphy Canyon Road 	San Diego           	CA  	92123	555-123-8073	fake18073@email.com 32.797905	 -117.137023
2855	Gift/Food Drives	Help organize a food drive or a gift drive for a shelter serving the homeless in San Diego           	18073	Lupus Foundation Of America,	BasicNeeds	4699 Murphy Canyon Road 	San Diego           	CA  	92123	555-123-8073	fake18073@email.com 32.797905	 -117.137023
2856	Book/literacy fairs	Help organize a literary and book fair in Irvine              	18071	Lupus Foundation Of America Inc Southern California Chapter                                                             	Education	17985 Sky Park Circle Suite J	Irvine              	CA  	92714	555-123-8071	fake18071@email.com 49.646312	 12.409657
2857	Career Days	Help organize a career day at an agency or school in Irvine              	18071	Lupus Foundation Of America Inc Southern California Chapter                                                             	Education	17985 Sky Park Circle Suite J	Irvine              	CA  	92714	555-123-8071	fake18071@email.com 49.646312	 12.409657
2858	Back to school events (supplies/backpack drives)	Help prepare back to school events in under-served communities in Irvine              	18071	Lupus Foundation Of America Inc Southern California Chapter                                                             	Education	17985 Sky Park Circle Suite J	Irvine              	CA  	92714	555-123-8071	fake18071@email.com 49.646312	 12.409657
2859	After-school homework help/tutoring	Tutor students after school in Irvine              	18071	Lupus Foundation Of America Inc Southern California Chapter                                                             	Education	17985 Sky Park Circle Suite J	Irvine              	CA  	92714	555-123-8071	fake18071@email.com 49.646312	 12.409657
2860	Mentoring	Mentor a Teenager in Irvine              	18071	Lupus Foundation Of America Inc Southern California Chapter                                                             	Education	17985 Sky Park Circle Suite J	Irvine              	CA  	92714	555-123-8071	fake18071@email.com 49.646312	 12.409657
2861	Graduations	Help at a High School student graduation ceremony in Irvine              	18071	Lupus Foundation Of America Inc Southern California Chapter                                                             	Education	17985 Sky Park Circle Suite J	Irvine              	CA  	92714	555-123-8071	fake18071@email.com 49.646312	 12.409657
2862	Childcare	Help provide childcare at an agency serving families in poverty in Los Angeles         	18057	Loyola High School                                                                                                      	Income	1901 Venice Boulevard 	Los Angeles         	CA  	90006	555-123-8057	fake18057@email.com 34.049565	 -118.291038
2863	Financial Literacy Workshops	Conduct financial literacy workshops to help educate struggling families in Los Angeles         	18057	Loyola High School                                                                                                      	Income	1901 Venice Boulevard 	Los Angeles         	CA  	90006	555-123-8057	fake18057@email.com 34.049565	 -118.291038
2864	Computer Literacy Workshops	Teach people in under-served communities basic computer literacy in Los Angeles         	18057	Loyola High School                                                                                                      	Income	1901 Venice Boulevard 	Los Angeles         	CA  	90006	555-123-8057	fake18057@email.com 34.049565	 -118.291038
2865	Job Interview/Resume Workshops	Help the unemployed prepared for a job interview in Los Angeles         	18057	Loyola High School                                                                                                      	Income	1901 Venice Boulevard 	Los Angeles         	CA  	90006	555-123-8057	fake18057@email.com 34.049565	 -118.291038
2866	Earned Income Tax Credit (EITC) a.k.a. Volunteer Income Tax Assistance (VITA)	Help poor families prepare their tax forms for EITC in Los Angeles         	18057	Loyola High School                                                                                                      	Income	1901 Venice Boulevard 	Los Angeles         	CA  	90006	555-123-8057	fake18057@email.com 34.049565	 -118.291038
2867	Life Skills Class Facilitation	Help poor families and individuals acquire the life-skills they need to succeed. in Los Angeles         	18057	Loyola High School                                                                                                      	Income	1901 Venice Boulevard 	Los Angeles         	CA  	90006	555-123-8057	fake18057@email.com 34.049565	 -118.291038
